order_count,total_spent,last_month_expenditure,coupon_used,preferred_category,payment_method,location_type,rating_last_purchase,churned
16,2027,0,No,Food,UPI,Tier 3,2,1
20,11477,1443,Yes,Groceries,Credit Card,Tier 2,4,0
6,6905,0,No,Food,COD,Tier 2,1,1
5,8917,627,No,Food,Credit Card,Tier 1,1,0
11,22336,0,No,Books,COD,Tier 2,1,0
4,2260,0,Yes,Groceries,Wallet,Tier 2,5,1
12,5844,718,Yes,Electronics,Wallet,Tier 1,2,1
18,14743,5177,No,Electronics,Credit Card,Tier 2,3,0
12,5280,2106,Yes,Food,COD,Tier 1,5,0
15,9302,0,No,Apparel,COD,Tier 3,1,1
2,7444,2816,Yes,Electronics,UPI,Tier 1,2,1
5,4919,1768,Yes,Food,UPI,Tier 3,4,0
6,23544,0,No,Books,Wallet,Tier 2,5,1
1,6556,628,Yes,Electronics,Wallet,Tier 1,2,0
4,21222,0,Yes,Groceries,COD,Tier 3,1,1
2,18793,0,Yes,Books,UPI,Tier 1,4,0
11,7890,1340,Yes,Electronics,UPI,Tier 2,1,0
3,4827,1894,No,Electronics,COD,Tier 3,4,0
19,19050,3421,No,Electronics,COD,Tier 1,3,0
10,15504,1055,Yes,Apparel,UPI,Tier 3,1,1
20,19593,0,Yes,Electronics,COD,Tier 2,5,1
7,7372,0,No,Apparel,UPI,Tier 3,2,0
1,14223,4632,Yes,Electronics,Credit Card,Tier 1,5,0
1,735,0,No,Books,UPI,Tier 1,4,0
3,3973,1319,No,Apparel,Wallet,Tier 2,2,0
6,13669,2240,Yes,Groceries,COD,Tier 1,2,1
18,15726,0,Yes,Books,Credit Card,Tier 2,2,1
10,13426,4374,Yes,Apparel,Wallet,Tier 2,3,0
10,23702,3461,No,Books,COD,Tier 2,4,0
17,20461,4699,No,Apparel,COD,Tier 1,4,0
19,2254,0,No,Apparel,UPI,Tier 2,4,0
7,19823,1418,No,Electronics,UPI,Tier 1,1,1
11,1507,35,Yes,Apparel,Credit Card,Tier 2,3,0
6,16862,4816,No,Electronics,Wallet,Tier 1,1,0
20,15392,5378,No,Apparel,Credit Card,Tier 1,2,0
14,12823,0,Yes,Apparel,COD,Tier 1,3,0
14,23451,0,No,Groceries,Wallet,Tier 3,5,0
19,15250,0,Yes,Apparel,COD,Tier 1,1,0
18,10798,2084,Yes,Electronics,COD,Tier 1,5,0
8,1663,0,No,Books,Credit Card,Tier 1,1,0
16,1556,520,No,Apparel,Credit Card,Tier 1,5,0
20,14710,0,Yes,Electronics,Wallet,Tier 1,5,0
10,8668,3221,Yes,Apparel,Credit Card,Tier 2,1,0
9,9577,0,No,Food,UPI,Tier 2,1,0
19,17051,0,Yes,Food,UPI,Tier 2,3,0
18,17333,1798,No,Apparel,UPI,Tier 1,2,0
17,19841,0,No,Electronics,COD,Tier 1,3,0
2,10848,1873,Yes,Groceries,UPI,Tier 3,2,1
19,1400,334,No,Electronics,Credit Card,Tier 1,5,0
2,8031,2036,No,Apparel,COD,Tier 1,5,0
12,24984,542,No,Electronics,COD,Tier 3,2,1
18,18638,0,Yes,Groceries,UPI,Tier 1,3,1
19,5258,883,Yes,Food,UPI,Tier 1,3,0
3,16512,0,Yes,Apparel,Wallet,Tier 1,5,0
12,3466,0,No,Apparel,COD,Tier 2,5,0
3,1860,386,No,Groceries,COD,Tier 3,3,0
11,11123,4356,Yes,Books,COD,Tier 3,2,1
14,22478,1922,Yes,Books,UPI,Tier 3,1,0
9,13186,2980,Yes,Apparel,Wallet,Tier 1,2,0
4,7301,1327,No,Apparel,UPI,Tier 1,4,0
9,3621,171,No,Books,Credit Card,Tier 2,4,0
15,16184,1519,Yes,Groceries,Credit Card,Tier 2,1,1
18,8429,0,No,Groceries,Wallet,Tier 2,4,0
17,2552,543,Yes,Apparel,UPI,Tier 1,2,0
7,17252,0,No,Books,COD,Tier 1,1,1
14,21929,5301,No,Electronics,UPI,Tier 2,1,1
8,16446,4232,No,Electronics,Wallet,Tier 3,3,0
1,20776,0,Yes,Apparel,COD,Tier 1,1,0
10,6427,2305,No,Apparel,Credit Card,Tier 2,1,1
2,23598,4348,No,Books,Credit Card,Tier 1,4,0
2,21514,0,No,Books,COD,Tier 2,4,1
17,19855,3191,No,Books,Credit Card,Tier 2,3,0
11,18395,0,Yes,Apparel,COD,Tier 1,2,1
7,18605,5222,Yes,Electronics,UPI,Tier 1,3,0
17,13469,0,Yes,Apparel,UPI,Tier 1,4,0
12,11610,4027,No,Apparel,UPI,Tier 2,2,1
18,512,154,Yes,Apparel,UPI,Tier 1,5,0
8,15458,1051,No,Books,UPI,Tier 3,4,0
18,21137,3213,Yes,Apparel,UPI,Tier 3,2,0
20,693,81,No,Groceries,Wallet,Tier 1,5,0
3,2126,0,No,Books,UPI,Tier 3,2,1
12,15280,1643,Yes,Groceries,COD,Tier 1,1,0
5,11285,0,Yes,Groceries,Wallet,Tier 1,2,0
1,20757,1268,No,Electronics,Wallet,Tier 3,4,0
2,7696,2108,No,Electronics,UPI,Tier 3,3,0
17,20144,0,Yes,Apparel,COD,Tier 3,4,1
6,24570,2894,No,Groceries,COD,Tier 3,2,0
12,8635,0,Yes,Groceries,COD,Tier 1,1,1
12,9592,2929,Yes,Apparel,COD,Tier 3,2,0
8,10105,0,No,Books,COD,Tier 3,3,0
20,17533,6492,Yes,Apparel,COD,Tier 2,5,0
20,5823,2244,Yes,Apparel,Wallet,Tier 3,1,0
9,908,189,No,Electronics,COD,Tier 1,4,0
18,21061,5279,Yes,Apparel,Credit Card,Tier 1,2,0
17,15491,1580,No,Groceries,UPI,Tier 1,3,1
17,17968,3475,Yes,Electronics,COD,Tier 1,3,0
7,18878,2179,Yes,Books,COD,Tier 3,3,0
19,20311,0,Yes,Electronics,UPI,Tier 3,3,0
20,17375,3046,No,Books,UPI,Tier 2,3,0
12,22377,0,Yes,Food,COD,Tier 1,3,1
6,21625,0,Yes,Electronics,COD,Tier 1,5,1
2,11572,3780,Yes,Food,UPI,Tier 1,5,0
15,22076,0,Yes,Books,COD,Tier 2,3,1
12,18495,2358,Yes,Groceries,UPI,Tier 1,2,0
6,19110,4405,Yes,Electronics,UPI,Tier 2,5,0
18,13879,0,No,Electronics,COD,Tier 3,2,0
3,20727,0,No,Groceries,Wallet,Tier 1,2,0
9,20835,2313,No,Groceries,Credit Card,Tier 3,2,1
1,5424,2102,No,Apparel,Credit Card,Tier 2,2,1
17,2129,0,No,Apparel,COD,Tier 1,5,0
4,723,0,No,Apparel,Wallet,Tier 2,3,1
8,6411,0,Yes,Apparel,COD,Tier 1,4,0
17,14764,2465,Yes,Apparel,Credit Card,Tier 2,5,0
12,6274,0,No,Books,COD,Tier 1,3,1
1,24680,5409,No,Books,COD,Tier 2,4,0
3,1374,236,No,Books,Credit Card,Tier 3,3,1
17,1409,75,No,Groceries,UPI,Tier 2,4,0
3,1229,127,No,Electronics,UPI,Tier 1,5,0
9,6832,516,Yes,Food,COD,Tier 3,5,1
7,11261,4456,Yes,Books,UPI,Tier 1,3,0
13,1844,624,Yes,Books,COD,Tier 3,5,1
1,22905,5039,No,Electronics,Wallet,Tier 3,2,1
9,19459,3024,No,Books,COD,Tier 3,5,0
13,4916,1107,No,Apparel,COD,Tier 2,5,0
16,14095,5215,No,Apparel,COD,Tier 1,2,1
13,13557,373,No,Electronics,Wallet,Tier 2,2,0
19,21894,2989,Yes,Electronics,COD,Tier 1,2,0
8,6728,1735,Yes,Groceries,UPI,Tier 1,3,0
2,9532,0,Yes,Food,COD,Tier 1,5,1
4,15369,0,No,Apparel,COD,Tier 2,4,1
15,23367,8555,Yes,Electronics,Wallet,Tier 2,4,0
19,13760,608,No,Groceries,COD,Tier 3,1,1
19,5042,1583,No,Groceries,COD,Tier 1,2,0
16,18767,0,No,Books,UPI,Tier 2,1,1
14,23809,0,Yes,Electronics,UPI,Tier 2,5,0
1,11785,0,Yes,Groceries,UPI,Tier 3,1,1
15,6973,0,No,Books,COD,Tier 1,3,0
4,19742,0,Yes,Books,COD,Tier 3,2,1
2,2766,689,Yes,Electronics,Credit Card,Tier 2,5,0
16,11020,0,No,Electronics,Credit Card,Tier 2,1,1
2,828,0,No,Books,UPI,Tier 3,5,0
3,21129,3391,Yes,Groceries,UPI,Tier 2,3,1
15,16667,0,No,Books,COD,Tier 1,3,1
6,20865,0,Yes,Books,COD,Tier 2,2,1
7,15831,1945,No,Books,Wallet,Tier 1,1,0
6,11838,739,No,Electronics,UPI,Tier 1,5,0
1,6880,1926,No,Food,COD,Tier 2,3,1
1,4708,1720,Yes,Electronics,UPI,Tier 1,2,1
12,3973,176,No,Electronics,Wallet,Tier 1,4,0
1,3180,446,No,Apparel,Credit Card,Tier 3,1,1
1,6413,0,No,Books,UPI,Tier 2,2,1
14,9258,3236,Yes,Books,Credit Card,Tier 3,1,0
14,4465,434,Yes,Books,UPI,Tier 1,3,0
8,1591,0,Yes,Books,COD,Tier 3,3,1
15,4940,644,No,Books,COD,Tier 1,5,0
12,12484,4887,Yes,Electronics,COD,Tier 1,2,1
7,18367,0,Yes,Groceries,COD,Tier 2,3,1
7,5013,0,Yes,Books,Wallet,Tier 3,5,0
6,10842,587,Yes,Electronics,COD,Tier 1,3,0
11,2666,516,No,Electronics,UPI,Tier 1,3,0
19,17670,0,Yes,Apparel,Credit Card,Tier 3,2,1
2,20218,2101,Yes,Food,Wallet,Tier 3,5,0
6,4103,487,Yes,Books,COD,Tier 1,5,0
3,18172,1248,Yes,Groceries,Credit Card,Tier 1,4,0
13,7643,2906,Yes,Books,COD,Tier 1,5,0
4,11716,871,Yes,Apparel,Credit Card,Tier 1,2,1
12,3552,0,No,Electronics,Credit Card,Tier 2,2,0
10,8825,2396,No,Books,UPI,Tier 1,1,0
5,8102,0,No,Groceries,COD,Tier 3,5,1
5,8842,2422,No,Electronics,UPI,Tier 1,4,0
9,8290,0,No,Apparel,Wallet,Tier 2,4,1
16,20716,619,Yes,Apparel,UPI,Tier 2,5,0
6,20918,5725,No,Books,COD,Tier 2,4,1
12,2149,0,No,Electronics,Credit Card,Tier 3,5,1
3,22480,0,Yes,Electronics,COD,Tier 1,4,0
14,2235,0,No,Food,UPI,Tier 2,5,0
16,22471,0,No,Electronics,Wallet,Tier 3,2,1
1,13610,0,No,Electronics,Wallet,Tier 1,3,0
8,14012,3367,No,Electronics,UPI,Tier 2,3,0
9,3872,0,Yes,Food,COD,Tier 1,5,0
13,5012,450,No,Electronics,Credit Card,Tier 3,1,1
19,13058,1221,Yes,Apparel,COD,Tier 2,2,0
5,12654,0,No,Groceries,UPI,Tier 1,2,1
14,10956,1660,Yes,Food,Wallet,Tier 2,5,0
8,23431,0,No,Apparel,Wallet,Tier 2,3,0
4,4222,0,Yes,Electronics,COD,Tier 3,4,0
13,11151,3119,Yes,Books,Credit Card,Tier 1,5,0
5,19101,0,Yes,Apparel,Wallet,Tier 3,4,0
2,3577,0,Yes,Electronics,Credit Card,Tier 1,4,1
6,8502,0,Yes,Apparel,Credit Card,Tier 2,3,0
9,10314,0,Yes,Apparel,COD,Tier 3,5,1
5,18809,3952,Yes,Electronics,UPI,Tier 3,4,0
3,4228,0,Yes,Food,COD,Tier 1,1,1
9,20599,8211,No,Apparel,COD,Tier 3,1,1
17,11623,0,No,Apparel,Wallet,Tier 1,3,0
6,5332,0,Yes,Electronics,Credit Card,Tier 3,4,1
3,22833,0,No,Groceries,COD,Tier 1,4,1
12,11631,2051,No,Apparel,COD,Tier 2,2,0
13,18863,512,No,Groceries,COD,Tier 3,3,0
20,3933,761,No,Books,Credit Card,Tier 2,1,1
11,14278,0,No,Electronics,COD,Tier 3,5,1
15,22501,2255,No,Groceries,UPI,Tier 2,5,0
12,9695,0,Yes,Electronics,UPI,Tier 1,3,0
1,14982,0,Yes,Electronics,UPI,Tier 3,1,0
17,12804,3835,Yes,Food,Wallet,Tier 3,5,0
1,10678,2670,Yes,Groceries,Credit Card,Tier 1,4,1
11,23382,1777,No,Apparel,Credit Card,Tier 2,1,1
17,14627,4938,Yes,Apparel,COD,Tier 3,1,1
17,1823,519,No,Apparel,COD,Tier 2,3,1
7,17083,3668,Yes,Groceries,UPI,Tier 1,2,0
17,2633,103,Yes,Groceries,Credit Card,Tier 1,4,0
13,21500,0,Yes,Electronics,Wallet,Tier 2,5,0
20,16759,5339,No,Electronics,COD,Tier 2,1,0
14,24895,8773,Yes,Books,COD,Tier 2,5,0
11,3980,1017,Yes,Electronics,Credit Card,Tier 1,1,0
11,13123,394,Yes,Apparel,COD,Tier 1,2,0
7,20900,6270,No,Books,COD,Tier 2,5,0
2,1996,0,Yes,Food,UPI,Tier 1,2,1
5,7898,512,No,Groceries,UPI,Tier 3,5,1
2,18770,0,Yes,Food,Wallet,Tier 1,1,0
14,6865,880,Yes,Groceries,UPI,Tier 2,5,0
1,20362,0,Yes,Groceries,COD,Tier 3,5,1
16,22953,7480,No,Electronics,Credit Card,Tier 2,5,0
1,582,57,No,Groceries,UPI,Tier 2,3,1
5,14989,5947,No,Electronics,UPI,Tier 1,1,1
4,14738,1315,Yes,Apparel,COD,Tier 3,3,0
4,7861,0,No,Food,Wallet,Tier 1,1,0
8,14326,2388,Yes,Food,UPI,Tier 2,4,0
2,22562,5341,Yes,Food,COD,Tier 1,4,0
15,8107,0,No,Electronics,Wallet,Tier 1,2,0
11,7392,566,Yes,Apparel,Credit Card,Tier 2,5,0
16,4666,1214,No,Electronics,UPI,Tier 3,2,1
3,9462,3755,Yes,Electronics,COD,Tier 1,1,1
8,20121,0,Yes,Groceries,UPI,Tier 2,4,1
6,15304,1884,Yes,Electronics,UPI,Tier 1,3,0
20,11603,1470,Yes,Food,COD,Tier 3,4,0
11,10591,3963,Yes,Books,UPI,Tier 1,5,0
2,6077,2340,No,Books,Credit Card,Tier 1,1,1
20,23664,7503,No,Books,Credit Card,Tier 1,1,0
9,6074,0,Yes,Food,COD,Tier 1,2,1
1,19561,1334,Yes,Apparel,Credit Card,Tier 2,4,0
14,7519,2645,Yes,Electronics,COD,Tier 1,4,0
17,24658,8914,No,Apparel,Credit Card,Tier 1,1,0
6,12940,1856,Yes,Groceries,COD,Tier 2,3,0
3,24511,6584,No,Books,COD,Tier 1,1,1
8,12320,844,Yes,Books,UPI,Tier 3,3,0
11,15526,0,Yes,Apparel,UPI,Tier 2,3,0
15,10977,1741,Yes,Apparel,UPI,Tier 2,4,0
18,10976,0,Yes,Food,COD,Tier 2,3,0
3,13731,5134,Yes,Electronics,UPI,Tier 1,5,0
10,5842,0,Yes,Apparel,Wallet,Tier 2,2,0
2,2016,196,Yes,Books,COD,Tier 1,4,1
13,13446,3295,Yes,Books,UPI,Tier 3,4,0
4,18886,2245,Yes,Groceries,UPI,Tier 1,2,1
11,18201,0,No,Apparel,UPI,Tier 1,2,1
10,10961,2762,Yes,Electronics,UPI,Tier 1,5,0
12,2392,50,No,Apparel,COD,Tier 1,1,1
17,5727,1474,Yes,Electronics,Credit Card,Tier 1,4,0
2,12236,3345,No,Books,Credit Card,Tier 3,1,0
6,10776,3523,No,Electronics,COD,Tier 2,4,0
14,23980,1785,No,Groceries,COD,Tier 2,3,0
17,1918,442,No,Apparel,Wallet,Tier 3,1,0
19,17524,3822,Yes,Apparel,COD,Tier 2,3,0
17,2485,0,Yes,Electronics,UPI,Tier 1,1,1
11,3744,0,Yes,Books,UPI,Tier 1,2,0
2,14239,0,No,Apparel,COD,Tier 2,5,1
13,24047,5133,No,Apparel,COD,Tier 2,4,0
5,10403,0,Yes,Groceries,COD,Tier 3,3,0
1,13651,0,Yes,Apparel,COD,Tier 3,4,0
17,13399,2720,No,Electronics,Credit Card,Tier 1,5,0
11,1249,326,No,Books,UPI,Tier 2,4,1
2,20228,0,No,Apparel,COD,Tier 2,2,1
15,16372,3197,Yes,Food,UPI,Tier 2,3,0
3,21537,0,No,Electronics,UPI,Tier 2,5,0
18,10574,2864,Yes,Groceries,Wallet,Tier 3,1,0
20,1591,0,Yes,Food,COD,Tier 2,5,1
5,8267,2173,Yes,Apparel,UPI,Tier 2,4,0
5,4336,988,Yes,Electronics,COD,Tier 1,3,0
12,1183,413,Yes,Books,UPI,Tier 3,2,1
18,9952,2196,No,Food,Wallet,Tier 3,3,0
4,8925,0,No,Apparel,Credit Card,Tier 2,5,0
15,13016,680,Yes,Apparel,COD,Tier 3,1,1
9,20531,6240,No,Books,Credit Card,Tier 2,1,0
6,7133,0,No,Apparel,UPI,Tier 1,1,0
3,7423,466,Yes,Food,UPI,Tier 1,5,0
4,10075,0,Yes,Electronics,COD,Tier 1,2,1
7,21375,512,No,Books,Wallet,Tier 2,1,1
11,4648,344,Yes,Electronics,COD,Tier 2,1,0
12,615,38,No,Food,Credit Card,Tier 2,1,1
13,9408,3100,Yes,Books,UPI,Tier 2,1,0
2,14682,0,Yes,Groceries,UPI,Tier 2,4,1
10,3624,289,No,Books,COD,Tier 2,2,0
11,2310,0,No,Groceries,Wallet,Tier 3,2,0
4,11261,587,Yes,Books,COD,Tier 2,3,1
15,11411,2517,Yes,Electronics,Credit Card,Tier 3,1,0
1,1185,91,Yes,Electronics,Wallet,Tier 1,4,1
9,21022,2328,Yes,Apparel,COD,Tier 2,4,0
14,24779,0,Yes,Apparel,COD,Tier 1,1,1
19,2965,503,Yes,Apparel,UPI,Tier 1,5,1
11,19761,0,No,Electronics,Credit Card,Tier 3,1,1
5,23214,2689,Yes,Books,Credit Card,Tier 3,5,0
9,7627,948,Yes,Food,Wallet,Tier 1,4,0
11,18263,4894,Yes,Electronics,UPI,Tier 1,2,1
13,11347,0,No,Books,UPI,Tier 3,1,1
12,14780,0,Yes,Electronics,COD,Tier 2,1,0
10,8595,2189,No,Electronics,Credit Card,Tier 2,5,0
20,3882,0,No,Electronics,COD,Tier 2,5,0
17,14411,4639,Yes,Electronics,COD,Tier 2,2,0
16,23093,4544,No,Electronics,COD,Tier 3,3,0
17,818,110,Yes,Electronics,COD,Tier 3,1,1
20,18795,3194,No,Apparel,Credit Card,Tier 1,5,0
1,13044,0,No,Books,Credit Card,Tier 2,1,1
5,19848,6301,No,Electronics,COD,Tier 1,4,0
13,3307,87,Yes,Groceries,Wallet,Tier 2,3,0
1,24833,6761,No,Electronics,COD,Tier 2,5,0
8,15650,0,Yes,Electronics,UPI,Tier 1,3,0
15,13832,4492,Yes,Apparel,COD,Tier 2,1,1
18,10260,3621,Yes,Electronics,COD,Tier 3,1,0
1,2750,1019,Yes,Apparel,COD,Tier 3,2,1
16,8093,961,No,Food,COD,Tier 1,4,0
16,10129,0,Yes,Apparel,Wallet,Tier 2,3,0
11,21325,0,No,Apparel,COD,Tier 1,5,0
16,10057,3441,Yes,Electronics,COD,Tier 1,5,0
16,24065,2392,No,Electronics,Wallet,Tier 1,1,0
18,22051,6504,Yes,Groceries,COD,Tier 1,2,1
9,2287,483,No,Books,COD,Tier 2,4,1
13,16788,3857,Yes,Groceries,UPI,Tier 2,2,1
6,19699,2957,No,Electronics,UPI,Tier 1,1,1
1,21683,5194,Yes,Electronics,COD,Tier 2,1,0
17,10827,3659,No,Groceries,Credit Card,Tier 3,4,0
11,17322,0,Yes,Books,COD,Tier 1,1,1
20,12982,1900,Yes,Apparel,COD,Tier 1,4,0
2,13587,1072,No,Food,COD,Tier 1,2,1
19,9481,3197,No,Apparel,COD,Tier 3,5,0
6,904,137,Yes,Books,COD,Tier 1,2,1
13,23612,1297,No,Groceries,UPI,Tier 2,1,1
10,11854,2797,Yes,Apparel,UPI,Tier 3,2,0
6,16537,5781,No,Apparel,COD,Tier 3,5,0
2,12452,1237,No,Apparel,Wallet,Tier 3,5,1
11,23549,0,No,Groceries,UPI,Tier 2,4,0
9,10434,0,Yes,Apparel,COD,Tier 1,5,0
4,6249,0,No,Electronics,Wallet,Tier 1,5,1
8,21714,7139,Yes,Food,COD,Tier 2,5,0
19,7711,0,Yes,Books,Credit Card,Tier 3,5,0
9,18027,5249,No,Food,Credit Card,Tier 1,1,0
3,11463,4199,No,Apparel,UPI,Tier 1,2,1
18,2940,639,No,Books,UPI,Tier 1,5,1
2,21149,0,Yes,Apparel,COD,Tier 2,2,0
14,19499,5376,No,Electronics,COD,Tier 1,4,0
13,14416,5482,Yes,Electronics,COD,Tier 2,5,0
4,16713,1932,Yes,Electronics,Wallet,Tier 1,2,1
12,1272,492,No,Groceries,COD,Tier 2,2,0
16,13587,0,No,Books,COD,Tier 1,4,1
16,18669,5796,Yes,Apparel,UPI,Tier 2,4,0
16,5655,0,No,Apparel,Credit Card,Tier 2,5,0
6,24058,0,Yes,Electronics,UPI,Tier 3,4,0
14,12881,0,Yes,Apparel,COD,Tier 3,1,0
13,2096,566,Yes,Groceries,Wallet,Tier 2,4,0
9,17718,0,No,Electronics,Credit Card,Tier 1,3,0
15,22904,0,Yes,Apparel,COD,Tier 3,4,0
8,7445,1647,No,Electronics,UPI,Tier 2,3,0
19,14190,4709,No,Books,COD,Tier 3,2,0
12,22196,0,Yes,Books,Credit Card,Tier 3,3,0
9,4394,0,Yes,Apparel,Wallet,Tier 2,3,1
14,20295,1971,Yes,Books,UPI,Tier 2,1,0
19,20939,1605,Yes,Apparel,UPI,Tier 1,1,1
3,14714,0,Yes,Electronics,COD,Tier 1,5,1
5,17806,0,No,Groceries,Wallet,Tier 1,2,1
18,1945,58,No,Apparel,Wallet,Tier 1,3,1
2,3076,162,Yes,Groceries,COD,Tier 3,2,1
4,5806,1006,Yes,Apparel,COD,Tier 1,5,0
2,20449,0,Yes,Electronics,COD,Tier 1,3,1
6,7488,330,No,Electronics,COD,Tier 1,1,1
19,1666,0,Yes,Food,Credit Card,Tier 1,1,0
8,3041,603,Yes,Apparel,Wallet,Tier 1,4,0
17,5212,0,Yes,Food,COD,Tier 1,1,0
18,13289,0,Yes,Apparel,UPI,Tier 2,5,0
13,11054,2544,No,Electronics,COD,Tier 3,2,1
5,19172,1374,No,Books,UPI,Tier 2,2,0
16,783,118,Yes,Apparel,COD,Tier 2,4,0
7,1982,0,Yes,Books,UPI,Tier 3,3,1
4,17639,0,No,Apparel,UPI,Tier 1,3,1
16,2787,0,Yes,Apparel,UPI,Tier 2,4,1
12,18410,7034,No,Electronics,COD,Tier 3,3,0
2,12889,2954,Yes,Electronics,UPI,Tier 1,5,0
4,20221,0,No,Apparel,COD,Tier 3,4,1
18,19347,6646,No,Electronics,COD,Tier 2,1,0
2,15651,4799,No,Apparel,UPI,Tier 1,2,1
10,4601,1306,Yes,Electronics,COD,Tier 3,2,0
17,22172,8447,Yes,Groceries,Wallet,Tier 3,5,0
8,1526,0,Yes,Apparel,Credit Card,Tier 3,4,1
4,8751,3312,Yes,Books,COD,Tier 2,2,0
14,17660,0,No,Books,COD,Tier 1,4,0
19,6999,0,Yes,Electronics,Credit Card,Tier 2,5,0
17,11695,0,Yes,Apparel,UPI,Tier 1,2,0
4,24914,0,Yes,Apparel,COD,Tier 2,4,1
11,8955,2700,Yes,Apparel,Wallet,Tier 3,4,0
9,23841,1600,No,Groceries,COD,Tier 1,2,0
5,12269,0,Yes,Apparel,Credit Card,Tier 1,3,0
7,6832,1616,Yes,Electronics,Credit Card,Tier 3,4,0
14,4184,831,Yes,Electronics,Wallet,Tier 3,4,0
14,23556,0,No,Electronics,COD,Tier 1,5,0
11,7196,0,Yes,Groceries,Credit Card,Tier 2,3,0
1,20104,4865,Yes,Apparel,UPI,Tier 1,5,0
14,5652,1333,Yes,Electronics,Credit Card,Tier 1,5,0
13,14831,1922,Yes,Electronics,UPI,Tier 3,3,0
12,20636,2933,Yes,Electronics,COD,Tier 1,2,0
2,5030,318,No,Electronics,Credit Card,Tier 1,4,1
18,11834,4144,Yes,Groceries,UPI,Tier 2,1,0
8,8410,0,Yes,Food,Credit Card,Tier 1,5,0
20,12908,2106,No,Food,COD,Tier 3,5,0
15,12974,1479,Yes,Books,Credit Card,Tier 3,4,1
9,20631,1484,Yes,Food,COD,Tier 1,1,1
5,6963,0,Yes,Apparel,Credit Card,Tier 3,2,1
4,11634,2971,No,Electronics,Wallet,Tier 1,5,0
13,14097,5432,No,Groceries,COD,Tier 2,2,1
3,4440,1397,No,Books,COD,Tier 3,1,1
13,11995,0,Yes,Electronics,COD,Tier 3,1,1
13,684,85,Yes,Books,Wallet,Tier 2,4,0
20,506,192,No,Food,COD,Tier 1,3,0
11,17262,4503,No,Electronics,COD,Tier 2,2,1
1,20231,6902,No,Apparel,COD,Tier 1,3,0
4,17197,4325,Yes,Books,UPI,Tier 3,4,0
11,13017,3781,Yes,Apparel,Credit Card,Tier 2,5,0
9,17441,4250,Yes,Electronics,COD,Tier 1,2,0
4,5168,0,Yes,Books,COD,Tier 1,3,1
16,1693,177,No,Groceries,UPI,Tier 2,1,0
10,16306,0,Yes,Electronics,COD,Tier 1,1,0
3,17114,1611,Yes,Electronics,Credit Card,Tier 3,2,1
8,19509,526,Yes,Groceries,COD,Tier 1,4,0
3,14785,354,Yes,Books,Credit Card,Tier 1,2,1
3,14439,2428,Yes,Apparel,Wallet,Tier 2,3,0
17,7457,489,Yes,Food,Credit Card,Tier 2,5,0
10,21858,2969,No,Apparel,UPI,Tier 2,3,0
20,21702,5582,Yes,Electronics,UPI,Tier 2,3,0
1,10893,0,Yes,Electronics,UPI,Tier 3,3,1
18,21491,0,Yes,Food,Wallet,Tier 1,4,1
13,24462,6074,Yes,Books,UPI,Tier 2,1,1
19,21453,0,Yes,Food,UPI,Tier 2,4,1
12,18073,2019,Yes,Food,UPI,Tier 2,4,0
5,15440,0,Yes,Apparel,Wallet,Tier 2,4,0
20,19843,7770,No,Books,COD,Tier 1,4,0
15,12907,4777,Yes,Apparel,UPI,Tier 1,2,0
9,18330,0,Yes,Electronics,UPI,Tier 2,4,0
10,15296,4968,Yes,Apparel,COD,Tier 3,2,1
4,24949,0,No,Books,COD,Tier 1,5,0
8,18006,1148,Yes,Electronics,COD,Tier 2,2,0
2,14167,1936,Yes,Food,COD,Tier 1,2,0
16,6028,0,No,Electronics,Credit Card,Tier 3,4,0
20,15346,978,Yes,Books,COD,Tier 3,1,0
12,5197,472,No,Apparel,COD,Tier 3,4,0
14,24553,9417,Yes,Apparel,COD,Tier 1,3,0
20,20616,3796,Yes,Apparel,COD,Tier 1,3,0
7,5140,1752,Yes,Electronics,UPI,Tier 2,2,0
20,15622,0,Yes,Food,COD,Tier 1,5,0
5,6405,2382,Yes,Books,UPI,Tier 1,4,0
11,11469,1756,Yes,Groceries,COD,Tier 3,3,0
11,23823,7836,No,Electronics,Wallet,Tier 3,3,0
12,2555,154,Yes,Electronics,Credit Card,Tier 3,1,1
2,7976,1683,Yes,Electronics,UPI,Tier 2,4,0
4,5631,1021,Yes,Apparel,COD,Tier 3,5,1
8,15000,2072,Yes,Apparel,Credit Card,Tier 2,1,0
2,1918,340,No,Electronics,COD,Tier 1,2,1
7,20452,1545,Yes,Electronics,COD,Tier 2,3,0
19,21384,0,No,Electronics,UPI,Tier 2,4,0
5,3701,0,Yes,Electronics,COD,Tier 2,2,1
20,19845,6115,Yes,Apparel,COD,Tier 2,1,0
18,15801,2887,No,Food,Credit Card,Tier 2,4,0
17,22953,6562,No,Groceries,COD,Tier 3,5,1
18,17608,3548,Yes,Electronics,Credit Card,Tier 2,1,0
19,925,201,No,Food,UPI,Tier 2,1,0
12,8033,306,Yes,Books,Credit Card,Tier 1,4,0
16,18781,3874,No,Electronics,Credit Card,Tier 1,2,1
5,16975,0,Yes,Books,COD,Tier 1,2,1
9,15222,0,No,Electronics,COD,Tier 1,1,0
6,12049,0,Yes,Apparel,Credit Card,Tier 3,3,0
9,2728,864,Yes,Food,UPI,Tier 3,1,0
6,24134,0,No,Apparel,Credit Card,Tier 1,1,0
14,15885,5013,Yes,Books,COD,Tier 3,3,0
